id,Time_spent_Alone,Social_event_attendance,Going_outside,Friends_circle_size,Post_frequency,Stage_fear_No,Stage_fear_Yes,Drained_after_socializing_No,Drained_after_socializing_Yes,Personality
-0.4171171811608504,-0.36474161802852534,-0.4683870087554144,-0.02061979708979903,1.463647288452171,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.416930175027176,-0.36474161802852534,-0.4683870087554144,0.48461978133802314,-0.24306592994529053,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.41674316889350155,-0.7073272448594959,0.28210178548256665,-0.5258593755176212,0.4883825922250501,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.4165561627598271,0.3204296356334159,-0.09314261163642386,-2.0415781108010878,-0.7306982780588509,-0.3538268375706151,0.0,1.0,0.0,1.0,Introvert
-0.41636915662615265,-0.7073272448594959,0.28210178548256665,-0.5258593755176212,1.463647288452171,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.4161821504924782,1.3481865161263278,-0.8436314058744049,-2.0415781108010878,-0.7306982780588509,-1.7931435192413423,0.0,1.0,0.0,1.0,Introvert
-0.41599514435880375,0.3204296356334159,-1.2188758029933955,-1.5363385323732655,-1.7059629742859719,-1.7931435192413423,0.0,1.0,0.0,1.0,Introvert
-0.4158081382251293,-0.02215599119755469,0.28210178548256665,-0.02061979708979903,0.7321987662818303,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.41562113209145485,1.0056008892953572,-1.2188758029933955,-2.0415781108010878,0.0007502441114896788,-1.0734851784059787,0.0,1.0,0.0,1.0,Introvert
-0.4154341259577804,-0.02215599119755469,0.28210178548256665,-0.02061979708979903,0.24456641816826988,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.41524711982410595,1.6907721429572984,-0.8436314058744049,-0.5258593755176212,-1.7059629742859719,-0.7136560079882969,0.0,1.0,0.0,1.0,Introvert
-0.4150601136904315,-0.36474161802852534,-0.8436314058744049,-2.0415781108010878,-0.7306982780588509,-0.7136560079882969,0.0,1.0,0.0,1.0,Introvert
-0.41487310755675705,2.3759433966192396,-0.8436314058744049,-1.5363385323732655,-1.2183306261724114,-1.7931435192413423,0.0,1.0,0.0,1.0,Introvert
-0.41468610142308265,2.0333577697882688,-1.2188758029933955,-1.0310989539454434,-0.7306982780588509,-1.7931435192413423,0.0,1.0,1.0,0.0,Introvert
-0.4144990952894082,2.7185290234502104,-1.2188758029933955,-1.5363385323732655,-0.7306982780588509,-1.7931435192413423,0.0,1.0,1.0,0.0,Introvert
-0.41431208915573375,-0.36474161802852534,-0.8436314058744049,-1.0310989539454434,-1.2183306261724114,-1.0734851784059787,0.0,1.0,0.0,1.0,Introvert
-0.4141250830220593,-0.02215599119755469,1.0325905797205477,1.4950989381936675,0.9760149403386106,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.41393807688838485,-0.7073272448594959,1.4078349768395382,0.9898593597658453,-0.24306592994529053,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.4137510707547104,-0.02215599119755469,1.0325905797205477,0.48461978133802314,1.2198311143953908,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.41356406462103595,-0.36474161802852534,1.0325905797205477,0.9898593597658453,0.0007502441114896788,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.4133770584873615,-0.02215599119755469,1.4078349768395382,-0.02061979708979903,1.463647288452171,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.41319005235368705,-0.02215599119755469,0.6573461826015572,0.48461978133802314,1.707463462508951,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.4130030462200126,-1.0499128716904667,-0.4683870087554144,1.4950989381936675,0.4883825922250501,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.41281604008633815,2.3759433966192396,-1.594120200112386,-2.0415781108010878,0.0007502441114896788,-1.4333143488236606,0.0,1.0,0.0,1.0,Introvert
-0.4126290339526637,-0.36474161802852534,-0.4683870087554144,0.48461978133802314,0.7321987662818303,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.4124420278189893,-0.02215599119755469,-0.4683870087554144,1.4950989381936675,1.463647288452171,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.41225502168531486,2.7185290234502104,-0.09314261163642386,-1.0310989539454434,-1.7059629742859719,-1.0734851784059787,0.0,1.0,0.0,1.0,Introvert
-0.4120680155516404,-1.0499128716904667,-0.4683870087554144,-0.02061979708979903,0.4883825922250501,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.41188100941796596,-0.36474161802852534,0.28210178548256665,0.9898593597658453,0.24456641816826988,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.4116940032842915,0.6630152624643866,-1.594120200112386,-0.02061979708979903,-1.2183306261724114,-1.4333143488236606,0.0,1.0,0.0,1.0,Introvert
-0.41150699715061706,1.0056008892953572,-1.2188758029933955,-2.0415781108010878,-0.7306982780588509,-1.7931435192413423,0.0,1.0,1.0,0.0,Introvert
-0.4113199910169426,1.0056008892953572,-1.9693645972313765,-0.02061979708979903,-0.7306982780588509,-1.7931435192413423,0.0,1.0,0.0,1.0,Introvert
-0.41113298488326816,-1.0499128716904667,-0.09314261163642386,-0.02061979708979903,-0.7306982780588509,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.4109459787495937,-0.02215599119755469,-0.4683870087554144,-0.02061979708979903,0.0007502441114896788,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.41075897261591926,-0.7073272448594959,1.0325905797205477,-0.5258593755176212,1.2198311143953908,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.4105719664822448,-0.02215599119755469,1.0325905797205477,0.9898593597658453,0.9760149403386106,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.41038496034857036,-0.7073272448594959,0.28210178548256665,0.48461978133802314,1.707463462508951,1.445319014517794,1.0,0.0,1.0,0.0,Introvert
-0.41019795421489597,2.7185290234502104,-1.594120200112386,-1.5363385323732655,-0.7306982780588509,-1.0734851784059787,0.0,1.0,1.0,0.0,Introvert
-0.4100109480812215,-0.02215599119755469,-0.4683870087554144,0.48461978133802314,0.0007502441114896788,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.40982394194754707,-0.02215599119755469,1.0325905797205477,-0.5258593755176212,-0.48688210400207077,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.4096369358138726,-0.7073272448594959,-0.09314261163642386,-0.02061979708979903,0.24456641816826988,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.40944992968019817,2.0333577697882688,-1.594120200112386,-0.02061979708979903,-0.9745144521156311,-1.4333143488236606,0.0,1.0,0.0,1.0,Introvert
-0.4092629235465237,-0.02215599119755469,0.28210178548256665,0.48461978133802314,-0.7306982780588509,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.40907591741284927,-1.0499128716904667,-0.4683870087554144,-0.02061979708979903,0.24456641816826988,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.4088889112791748,2.3759433966192396,-1.594120200112386,-1.0310989539454434,-1.949779148342752,-1.4333143488236606,0.0,1.0,0.0,1.0,Extrovert
-0.40870190514550037,-0.02215599119755469,0.6573461826015572,-0.02061979708979903,1.707463462508951,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.4085148990118259,-1.0499128716904667,-0.4683870087554144,0.9898593597658453,0.0007502441114896788,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.40832789287815147,2.3759433966192396,1.4078349768395382,-0.5258593755176212,-1.2183306261724114,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.408140886744477,-0.36474161802852534,-0.8436314058744049,-1.0310989539454434,1.463647288452171,-1.7931435192413423,0.0,1.0,0.0,1.0,Introvert
-0.4079538806108026,-1.0499128716904667,0.28210178548256665,0.9898593597658453,0.0007502441114896788,1.8051481849354758,1.0,0.0,1.0,0.0,Extrovert
-0.40776687447712817,1.6907721429572984,-0.09314261163642386,-2.0415781108010878,-0.7306982780588509,-1.7931435192413423,0.0,1.0,0.0,1.0,Introvert
-0.4075798683434537,-0.7073272448594959,1.4078349768395382,-0.5258593755176212,-0.24306592994529053,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.40739286220977927,-0.02215599119755469,-0.4683870087554144,-0.02061979708979903,1.2198311143953908,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.4072058560761048,0.3204296356334159,-0.4683870087554144,-0.5258593755176212,0.0007502441114896788,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.40701884994243037,1.3481865161263278,-1.594120200112386,-2.0415781108010878,-0.7306982780588509,-1.7931435192413423,1.0,0.0,0.0,1.0,Introvert
-0.4068318438087559,-0.36474161802852534,-0.09314261163642386,1.4950989381936675,0.24456641816826988,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.40664483767508147,2.3759433966192396,-0.8436314058744049,-0.5258593755176212,-1.4621468002291915,-1.4333143488236606,0.0,1.0,0.0,1.0,Introvert
-0.406457831541407,-1.0499128716904667,1.0325905797205477,0.9898593597658453,1.2198311143953908,1.8051481849354758,1.0,0.0,1.0,0.0,Extrovert
-0.40627082540773257,-0.02215599119755469,1.4078349768395382,0.48461978133802314,0.7321987662818303,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.4060838192740581,2.3759433966192396,-0.8436314058744049,-2.0415781108010878,-1.4621468002291915,-1.4333143488236606,0.0,1.0,1.0,0.0,Introvert
-0.40589681314038367,-1.0499128716904667,0.28210178548256665,0.9898593597658453,0.24456641816826988,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.4057098070067093,-0.36474161802852534,-0.4683870087554144,0.9898593597658453,-0.24306592994529053,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.4055228008730348,2.0333577697882688,-1.9693645972313765,-1.0310989539454434,-0.9745144521156311,-0.7136560079882969,0.0,1.0,0.0,1.0,Introvert
-0.4053357947393604,-0.36474161802852534,0.28210178548256665,-0.02061979708979903,1.463647288452171,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.40514878860568593,-0.02215599119755469,-0.8436314058744049,0.9898593597658453,0.0007502441114896788,1.0854898441001122,1.0,0.0,1.0,0.0,Introvert
-0.4049617824720115,-1.0499128716904667,1.4078349768395382,0.9898593597658453,0.0007502441114896788,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.40477477633833703,-0.7073272448594959,-0.09314261163642386,-0.02061979708979903,0.4883825922250501,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.4045877702046626,-0.36474161802852534,-0.09314261163642386,-0.02061979708979903,1.2198311143953908,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.40440076407098813,-0.36474161802852534,1.4078349768395382,1.4950989381936675,-0.7306982780588509,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.4042137579373137,1.3481865161263278,-1.9693645972313765,-1.0310989539454434,-0.9745144521156311,-1.7931435192413423,0.0,1.0,0.0,1.0,Introvert
-0.40402675180363923,0.6630152624643866,-1.9693645972313765,-0.5258593755176212,-1.2183306261724114,-0.7136560079882969,0.0,1.0,0.0,1.0,Introvert
-0.4038397456699648,-1.0499128716904667,-0.8436314058744049,1.4950989381936675,0.9760149403386106,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.40365273953629033,1.6907721429572984,-0.8436314058744049,-1.5363385323732655,0.0007502441114896788,-1.4333143488236606,0.0,1.0,0.0,1.0,Introvert
-0.40346573340261593,-1.0499128716904667,1.7830793739585287,-0.02061979708979903,-0.24306592994529053,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.4032787272689415,-0.36474161802852534,-1.9693645972313765,-2.0415781108010878,0.0007502441114896788,-1.0734851784059787,0.0,1.0,0.0,1.0,Introvert
-0.40309172113526703,-0.36474161802852534,1.7830793739585287,0.48461978133802314,1.2198311143953908,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.4029047150015926,-1.0499128716904667,0.6573461826015572,0.9898593597658453,-0.7306982780588509,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.40271770886791813,-0.02215599119755469,-0.4683870087554144,1.4950989381936675,0.7321987662818303,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.4025307027342437,-0.36474161802852534,0.6573461826015572,1.4950989381936675,1.463647288452171,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.40234369660056923,-0.02215599119755469,-0.4683870087554144,-0.5258593755176212,1.707463462508951,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.4021566904668948,-1.0499128716904667,1.4078349768395382,1.4950989381936675,0.7321987662818303,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.40196968433322033,-1.0499128716904667,-0.4683870087554144,0.48461978133802314,-0.24306592994529053,1.8051481849354758,1.0,0.0,1.0,0.0,Extrovert
-0.4017826781995459,-0.36474161802852534,1.0325905797205477,-0.5258593755176212,0.0007502441114896788,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.40159567206587143,2.3759433966192396,-1.594120200112386,-1.0310989539454434,-1.949779148342752,-1.0734851784059787,0.0,1.0,0.0,1.0,Introvert
-0.401408665932197,-0.36474161802852534,-0.4683870087554144,-0.02061979708979903,1.463647288452171,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.4012216597985226,-0.36474161802852534,-0.09314261163642386,-0.02061979708979903,0.7321987662818303,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.40103465366484814,-1.0499128716904667,1.7830793739585287,0.48461978133802314,0.0007502441114896788,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.4008476475311737,-0.02215599119755469,-0.4683870087554144,0.48461978133802314,1.707463462508951,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.40066064139749924,1.6907721429572984,-0.09314261163642386,-1.0310989539454434,-1.949779148342752,-1.0734851784059787,0.0,1.0,0.0,1.0,Introvert
-0.4004736352638248,-0.36474161802852534,-0.4683870087554144,-0.5258593755176212,0.0007502441114896788,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.40028662913015034,-0.36474161802852534,0.28210178548256665,0.9898593597658453,1.2198311143953908,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.4000996229964759,-0.36474161802852534,0.6573461826015572,0.9898593597658453,-0.9745144521156311,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.39991261686280144,-0.02215599119755469,1.0325905797205477,0.9898593597658453,0.0007502441114896788,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.399725610729127,2.0333577697882688,-0.8436314058744049,-0.02061979708979903,-1.2183306261724114,-1.7931435192413423,0.0,1.0,0.0,1.0,Introvert
-0.39953860459545254,-0.02215599119755469,1.4078349768395382,0.48461978133802314,-0.24306592994529053,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.3993515984617781,-0.36474161802852534,-0.4683870087554144,0.48461978133802314,0.0007502441114896788,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.39916459232810364,2.0333577697882688,-1.9693645972313765,-1.0310989539454434,-1.2183306261724114,-1.4333143488236606,0.0,1.0,1.0,0.0,Introvert
-0.3989775861944292,1.6907721429572984,0.28210178548256665,0.48461978133802314,-0.48688210400207077,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.3987905800607548,-1.0499128716904667,1.0325905797205477,-0.02061979708979903,0.4883825922250501,1.8051481849354758,1.0,0.0,1.0,0.0,Extrovert
-0.39860357392708035,-0.7073272448594959,-0.09314261163642386,-0.5258593755176212,0.9760149403386106,1.8051481849354758,1.0,0.0,1.0,0.0,Extrovert
-0.3984165677934059,-0.02215599119755469,-0.09314261163642386,0.48461978133802314,0.4883825922250501,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.39822956165973145,1.0056008892953572,-1.2188758029933955,-0.5258593755176212,-0.9745144521156311,-1.7931435192413423,0.0,1.0,0.0,1.0,Introvert
-0.398042555526057,0.3204296356334159,1.0325905797205477,0.9898593597658453,0.9760149403386106,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.39785554939238255,-1.0499128716904667,1.4078349768395382,-0.02061979708979903,-0.48688210400207077,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.3976685432587081,0.3204296356334159,-1.2188758029933955,-1.5363385323732655,0.0007502441114896788,-1.0734851784059787,0.0,1.0,0.0,1.0,Introvert
-0.39748153712503365,2.0333577697882688,-1.2188758029933955,-0.5258593755176212,-1.7059629742859719,-0.7136560079882969,0.0,1.0,0.0,1.0,Introvert
-0.3972945309913592,0.6630152624643866,-1.9693645972313765,0.48461978133802314,-0.9745144521156311,-1.4333143488236606,0.0,1.0,0.0,1.0,Introvert
-0.39710752485768475,-0.7073272448594959,-0.4683870087554144,-0.5258593755176212,0.0007502441114896788,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.3969205187240103,-0.02215599119755469,0.6573461826015572,-0.5258593755176212,0.7321987662818303,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.39673351259033585,-0.36474161802852534,-0.09314261163642386,0.9898593597658453,1.2198311143953908,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.39654650645666145,-0.36474161802852534,1.4078349768395382,0.48461978133802314,0.7321987662818303,1.445319014517794,1.0,0.0,1.0,0.0,Introvert
-0.396359500322987,-1.0499128716904667,-0.09314261163642386,-0.5258593755176212,0.0007502441114896788,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.39617249418931255,0.3204296356334159,1.7830793739585287,1.4950989381936675,-0.48688210400207077,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.3959854880556381,-1.0499128716904667,1.4078349768395382,1.4950989381936675,1.463647288452171,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.39579848192196365,1.0056008892953572,-1.2188758029933955,-1.5363385323732655,-1.2183306261724114,-1.4333143488236606,0.0,1.0,0.0,1.0,Introvert
-0.3956114757882892,-0.02215599119755469,-0.4683870087554144,-0.5258593755176212,-0.7306982780588509,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.39542446965461475,-0.02215599119755469,1.7830793739585287,0.48461978133802314,0.4883825922250501,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.3952374635209403,-0.36474161802852534,-0.09314261163642386,-0.5258593755176212,1.2198311143953908,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.39505045738726585,-0.36474161802852534,1.0325905797205477,-0.02061979708979903,0.0007502441114896788,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.3948634512535914,1.0056008892953572,-0.8436314058744049,-0.02061979708979903,0.0007502441114896788,-1.0734851784059787,0.0,1.0,0.0,1.0,Introvert
-0.39467644511991695,-1.0499128716904667,-0.09314261163642386,0.9898593597658453,0.0007502441114896788,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.3944894389862425,-0.7073272448594959,0.6573461826015572,0.48461978133802314,0.9760149403386106,1.445319014517794,1.0,0.0,1.0,0.0,Introvert
-0.3943024328525681,-0.02215599119755469,1.4078349768395382,-0.02061979708979903,1.707463462508951,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.39411542671889366,-0.02215599119755469,-0.4683870087554144,-0.5258593755176212,1.2198311143953908,1.8051481849354758,1.0,0.0,1.0,0.0,Extrovert
-0.3939284205852192,-1.0499128716904667,0.28210178548256665,1.4950989381936675,1.707463462508951,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.39374141445154476,-0.02215599119755469,0.28210178548256665,-0.02061979708979903,1.2198311143953908,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.3935544083178703,-0.02215599119755469,0.6573461826015572,0.9898593597658453,-0.7306982780588509,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.39336740218419586,-1.0499128716904667,-0.4683870087554144,-0.5258593755176212,0.9760149403386106,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.3931803960505214,-0.7073272448594959,-0.09314261163642386,-0.02061979708979903,0.0007502441114896788,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.39299338991684696,1.0056008892953572,-1.9693645972313765,-1.0310989539454434,-0.9745144521156311,-1.0734851784059787,0.0,1.0,1.0,0.0,Extrovert
-0.3928063837831725,2.0333577697882688,-0.09314261163642386,-2.0415781108010878,-1.4621468002291915,-1.0734851784059787,0.0,1.0,0.0,1.0,Introvert
-0.39261937764949806,-0.36474161802852534,1.4078349768395382,-0.5258593755176212,0.24456641816826988,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.3924323715158236,-0.36474161802852534,0.28210178548256665,-0.02061979708979903,0.7321987662818303,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.39224536538214916,0.6630152624643866,-1.594120200112386,-0.5258593755176212,-1.7059629742859719,-0.7136560079882969,0.0,1.0,0.0,1.0,Introvert
-0.39205835924847476,-0.36474161802852534,-0.09314261163642386,0.48461978133802314,0.4883825922250501,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.3918713531148003,-0.36474161802852534,-0.4683870087554144,0.48461978133802314,0.9760149403386106,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.39168434698112586,0.3204296356334159,1.0325905797205477,-0.02061979708979903,0.7321987662818303,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.3914973408474514,-0.02215599119755469,1.0325905797205477,-0.02061979708979903,0.0007502441114896788,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.39131033471377696,-1.0499128716904667,0.28210178548256665,-0.02061979708979903,1.2198311143953908,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.3911233285801025,-0.36474161802852534,0.6573461826015572,0.9898593597658453,0.0007502441114896788,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.39093632244642806,-0.7073272448594959,-0.09314261163642386,-0.5258593755176212,1.2198311143953908,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.3907493163127536,0.6630152624643866,-1.9693645972313765,-1.5363385323732655,-0.7306982780588509,-1.4333143488236606,0.0,1.0,0.0,1.0,Introvert
-0.39056231017907916,-0.7073272448594959,1.4078349768395382,0.48461978133802314,-0.7306982780588509,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.3903753040454047,1.6907721429572984,-1.594120200112386,-1.5363385323732655,0.0007502441114896788,-1.7931435192413423,0.0,1.0,0.0,1.0,Introvert
-0.39018829791173026,-0.7073272448594959,1.4078349768395382,-0.5258593755176212,-0.24306592994529053,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.3900012917780558,-1.0499128716904667,-0.4683870087554144,0.9898593597658453,1.463647288452171,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.3898142856443814,-1.0499128716904667,-0.09314261163642386,0.48461978133802314,-0.48688210400207077,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.38962727951070697,-0.02215599119755469,0.6573461826015572,-0.5258593755176212,-0.48688210400207077,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.3894402733770325,1.6907721429572984,-0.8436314058744049,-1.0310989539454434,-1.7059629742859719,-1.4333143488236606,0.0,1.0,1.0,0.0,Introvert
-0.38925326724335807,-0.02215599119755469,1.0325905797205477,0.9898593597658453,1.707463462508951,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.3890662611096836,-0.02215599119755469,0.28210178548256665,-0.02061979708979903,0.4883825922250501,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.38887925497600917,2.3759433966192396,-0.8436314058744049,-1.0310989539454434,-1.7059629742859719,-1.4333143488236606,0.0,1.0,1.0,0.0,Introvert
-0.3886922488423347,-0.7073272448594959,0.28210178548256665,1.4950989381936675,0.24456641816826988,-0.3538268375706151,1.0,0.0,1.0,0.0,Introvert
-0.38850524270866027,-0.02215599119755469,1.0325905797205477,0.48461978133802314,1.707463462508951,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.3883182365749858,-0.36474161802852534,-0.09314261163642386,-0.5258593755176212,1.2198311143953908,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.38813123044131137,-1.0499128716904667,-0.09314261163642386,0.9898593597658453,0.0007502441114896788,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.3879442243076369,-0.36474161802852534,1.4078349768395382,1.4950989381936675,0.7321987662818303,1.8051481849354758,1.0,0.0,1.0,0.0,Extrovert
-0.38775721817396247,-0.02215599119755469,-0.09314261163642386,0.48461978133802314,0.0007502441114896788,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.3875702120402881,-0.36474161802852534,0.6573461826015572,0.48461978133802314,0.4883825922250501,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.3873832059066136,-0.36474161802852534,0.6573461826015572,1.4950989381936675,1.2198311143953908,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.3871961997729392,-1.0499128716904667,-0.4683870087554144,-0.02061979708979903,-0.48688210400207077,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.3870091936392647,1.3481865161263278,-1.594120200112386,-1.5363385323732655,-1.4621468002291915,-1.7931435192413423,1.0,0.0,0.0,1.0,Introvert
-0.3868221875055903,-0.02215599119755469,-0.8436314058744049,0.9898593597658453,-0.9745144521156311,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.3866351813719158,-1.0499128716904667,-0.4683870087554144,-0.5258593755176212,-1.2183306261724114,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.3864481752382414,-1.0499128716904667,-0.09314261163642386,1.4950989381936675,-0.24306592994529053,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.3862611691045669,-0.36474161802852534,0.28210178548256665,-0.5258593755176212,1.463647288452171,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.3860741629708925,1.6907721429572984,-1.2188758029933955,-2.0415781108010878,-1.949779148342752,-1.0734851784059787,0.0,1.0,0.0,1.0,Introvert
-0.385887156837218,2.0333577697882688,-1.594120200112386,-1.0310989539454434,-1.2183306261724114,-1.4333143488236606,0.0,1.0,1.0,0.0,Introvert
-0.3857001507035436,-0.7073272448594959,0.6573461826015572,-0.5258593755176212,1.2198311143953908,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.3855131445698691,-0.7073272448594959,0.28210178548256665,1.4950989381936675,0.24456641816826988,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.38532613843619473,-0.02215599119755469,0.28210178548256665,-0.5258593755176212,0.7321987662818303,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.3851391323025203,-0.02215599119755469,1.4078349768395382,1.4950989381936675,1.2198311143953908,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.38495212616884583,-1.0499128716904667,0.28210178548256665,0.9898593597658453,1.463647288452171,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.3847651200351714,-0.36474161802852534,1.4078349768395382,-0.5258593755176212,-0.48688210400207077,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.38457811390149693,-0.36474161802852534,1.0325905797205477,0.9898593597658453,0.9760149403386106,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
